Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098712338432212995,I keep thinking about prawn cocktails. I've never wanted a prawn cocktail so bad in my entire life.,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 22:33:29,False,,,
,1098696272763150338,This break has really changed Paramore https://t.co/gl3IEee4lL,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 21:29:38,False,,,
,1098695949361262594,"@AsvpMimz @JozlynPadilla @babyajules Fine. My initial reaction to this video is anger. I may be fine with it in a few months, but I'm still angry and disappointed. But hey, it's my initial reaction.",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 21:28:21,False,,,
,1098691190613049350,@AsvpMimz @JozlynPadilla @babyajules Sorry for expecting a man to try and support the woman carrying his child emotionally and expecting him to love the kid no matter what. He's a grown ass man. He can give a smile and try to interact in a healthy  supportive way while she literally risks her life to have his baby.,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 21:09:27,False,,,
,1098690326372466689,"@AsvpMimz @JozlynPadilla @babyajules Again, sucks that he has a bias against having a daughter for whatever reason. His behaviour is childish. That's what people don't like. His partner needs his support and he's acting stroppy because he isn't getting what he wants.",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 21:06:01,False,,,
,1098689317021630465,"@AsvpMimz @JozlynPadilla @babyajules Him not wanting a girl isn't what's bad. It sucks he couldn't just be like ""I don't care about the sex/gender"" but that's not the worst part.

It's that he acts like a stroppy child while his pregnant partner is struggling to hold the child they have bc they're having a girl.",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 21:02:00,False,,,
,1098687707654615040,"@GDYupdates Pinky swear
We'll be in the same room one day",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 20:55:36,False,,,
,1098685760377667590,@GDYupdates One day we can hang out for real,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 20:47:52,False,,,
,1098683263269392388,"@GDYupdates Throwback to when I bleached my hair myself and made it blue, green, and white (and mostly dead) https://t.co/V3cu49I5qy",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 20:37:57,False,,,
,1098666170218094600,@starboypatty I once wrote an in-depth analysis of Dizzy looking into every level of the track possible for college and frankly it's a crime to not include it in the best songs of DD.,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 19:30:01,False,,,
,1098604253847973891,"If you are given a million dollars sometime in 2019, what is the first and last thing you will do with it? — This is not in order bc fuck it

1) pay off all my debts
2) get myself the gear I'd love for my business and invest som… https://t.co/xORIIlvaxS",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 15:23:59,False,,,
,1098579457747623941,"@abbycx28 @dizzydizzydeja Did they just imply you have to be attracted to someone to listen to their music?
Girls get so much shit for listening to music they like bc of the stereotype of a fangirl who wants to marry the artist &amp; they're here perpetuating that &amp; supporting a rapist while doing so. Yikes.",megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 13:45:28,False,,,
,1098577772165910528,Thank you https://t.co/5qK1hj5znV,megcampbelluk,Overwhelmed and undermotivated - Spiritual Daughter of @Emilee3D,"Hartlepool, England",2019-02-21 13:38:46,False,,,
